1648695657,16.5898
1648695659,16.6084
1648695660,16.5713
1648695661,16.5898
1648695662,16.5528
1648695663,16.5898
1648695664,16.5898
1648695665,16.5528
1648695666,16.5528
1648695668,16.5898
1648695669,16.5898
1648695670,16.5713
1648695671,16.5898
1648695672,16.5342
1648695673,16.5342
1648695674,16.5898
1648695675,16.5342
1648695676,16.5898
1648695678,16.5898
1648695679,16.5528
1648695680,16.5342
1648695681,16.5898
1648695682,16.5528
1648695683,16.5898
1648695684,16.5342
1648695685,16.5528
1648695687,16.5898
1648695688,16.5528
1648695689,16.5528
1648695690,16.5713
1648695691,16.6084
1648695692,16.5898
1648695693,16.5528
1648695694,16.5898
1648695696,16.6269
1648695697,16.5157
1648695698,16.6084
1648695699,16.5898
1648695700,16.5898
1648695701,16.5342
1648695702,16.5342
1648695703,16.5898
1648695704,16.5898
1648695706,16.5898
1648695707,16.5342
1648695708,16.5898
1648695709,16.5713
1648695710,16.6084
1648695711,16.5898
1648695712,16.5342
1648695713,16.6269
1648695714,16.5898
1648695716,16.6084
1648695717,16.5898
1648695718,16.6084
1648695719,16.5898
1648695720,16.5342
1648695721,16.5713
1648695722,16.5342
1648695723,16.5898
1648695724,16.5713
1648695726,16.6084
1648695727,16.5898
1648695728,16.5898
1648695729,16.5528
1648695730,16.5713
1648695731,16.5898
1648695732,16.6269
1648695733,16.5157
1648695735,16.5528
1648695736,16.5713
1648695737,16.5528
1648695738,16.5898
1648695739,16.5713
1648695740,16.5528
1648695741,16.5898
1648695742,16.5898
1648695744,16.5898
1648695745,16.5898
1648695746,16.6084
1648695747,16.5898
1648695748,16.5898
1648695749,16.5342
1648695750,16.5898
1648695751,16.5898
1648695753,16.5898
1648695754,16.5898
1648695755,16.5898
1648695756,16.5342
1648695757,16.5898
1648695758,16.5898
1648695759,16.5898
1648695760,16.5898
1648695762,16.5342
1648695763,16.5342
1648695764,16.5898
1648695765,16.5713
1648695766,16.5528
1648695767,16.5898
1648695768,16.5713
1648695769,16.5898
1648695771,16.6269
1648695772,16.5713
1648695773,16.5713
1648695774,16.5713
1648695775,16.5898
1648695776,16.5713
1648695777,16.6084
1648695778,16.6269
1648695779,16.6269
1648695781,16.5528
1648695782,16.5898
1648695783,16.5898
1648695784,16.6269
1648695785,16.5898
1648695786,16.5898
1648695787,16.5898
1648695788,16.5898
1648695790,16.5528
1648695791,16.6269
1648695792,16.5898
1648695793,16.5157
1648695794,16.5713
1648695795,16.5342
1648695796,16.6084
1648695797,16.5713
1648695799,16.5713
1648695800,16.5898
1648695801,16.6084
1648695802,16.6084
1648695803,16.5898
1648695804,16.5528
1648695805,16.5342
1648695806,16.5898
1648695808,16.5528
1648695809,16.6084
1648695810,16.5528
1648695811,16.6084
1648695812,16.5342
1648695813,16.5898
1648695814,16.5528
1648695815,16.5528
1648695817,16.6269
1648695818,16.6269
1648695819,16.5713
1648695820,16.5342
1648695821,16.5898
1648695822,16.5342
1648695823,16.5898
1648695824,16.6084
1648695825,16.5898
1648695827,16.5898
1648695828,16.5713
1648695829,16.6084
1648695830,16.5898
1648695831,16.5342
1648695832,16.5898
1648695833,16.5528
1648695834,16.5898
1648695836,16.5713
1648695837,16.5898
1648695838,16.5898
1648695839,16.5528
1648695840,16.5713
1648695841,16.6084
1648695842,16.5342
1648695843,16.5342
1648695844,16.5342
1648695846,16.5898
1648695847,16.5898
1648695848,16.6084
1648695849,16.5898
1648695850,16.5898
1648695851,16.5898
1648695852,16.5898
1648695854,16.6084
1648695855,16.5898
1648695856,16.6269
1648695857,16.5898
1648695858,16.6084
1648695859,16.6269
1648695860,16.5528
1648695861,16.5898
1648695862,16.5528
1648695864,16.5898
1648695865,16.5713
1648695866,16.5342
1648695867,16.5342
1648695868,16.6084
1648695869,16.5898
1648695870,16.5713
1648695871,16.5528
1648695873,16.6084
1648695874,16.6084
1648695875,16.5528
1648695876,16.6269
1648695877,16.5713
1648695878,16.5528
1648695879,16.5898
1648695880,16.5898
1648695882,16.5528
1648695883,16.5528
1648695884,16.5898
1648695885,16.5898
1648695886,16.5342
1648695887,16.6269
1648695888,16.5342
1648695889,16.5898
1648695890,16.5898
1648695892,16.5713
1648695893,16.5898
1648695894,16.6084
1648695895,16.5898
1648695896,16.5342
1648695897,16.5528
1648695898,16.5342
1648695899,16.6084
1648695901,16.6084
1648695902,16.5898
1648695903,16.5157
1648695904,16.5898
1648695905,16.5713
1648695906,16.5898
1648695907,16.5157
1648695908,16.5898
1648695910,16.5713
1648695911,16.6084
1648695912,16.6084
1648695913,16.6084
1648695914,16.6084
1648695915,16.5342
1648695916,16.5898
1648695917,16.6269
1648695919,16.5898
1648695920,16.5898
1648695921,16.5898
1648695922,16.5898
1648695923,16.5898
1648695924,16.5898
1648695925,16.5528
1648695926,16.5342
1648695928,16.5342
1648695929,16.5898
1648695930,16.6084
1648695931,16.5157
1648695932,16.6084
1648695933,16.5898
1648695934,16.5528
1648695935,16.6084
1648695937,16.5898
1648695938,16.5713
1648695939,16.5898
1648695940,16.5528
1648695941,16.5713
1648695942,16.5157
1648695943,16.6084
1648695944,16.5157
1648695945,16.5342
1648695947,16.5898
1648695948,16.6084
1648695949,16.6084
1648695950,16.5898
1648695951,16.6084
1648695952,16.5898
1648695953,16.6269
1648695954,16.6084
1648695955,16.6269
1648695957,16.5898
1648695958,16.5157
1648695959,16.5898
1648695960,16.5157
1648695961,16.6084
1648695962,16.5898
1648695963,16.5713
1648695964,16.6084
1648695966,16.5898
1648695967,16.5898
1648695968,16.6084
1648695969,16.5898
1648695970,16.5898
1648695971,16.6084
1648695972,16.5528
1648695973,16.5528
1648695974,16.6084
1648695976,16.5898
1648695977,16.5528
1648695978,16.5528
1648695979,16.6084
1648695980,16.6084
1648695981,16.5898
1648695982,16.5898
1648695983,16.5713
1648695984,16.5713
1648695986,16.5898
1648695987,16.6084
1648695988,16.6084
1648695989,16.5898
1648695990,16.5713
1648695991,16.5528
1648695992,16.5528
1648695993,16.6084
1648695995,16.5342
1648695996,16.5528
1648695997,16.5157
1648695998,16.5713
1648695999,16.5898
1648696000,16.6084
